zfdGQ4nQE5Unwdfvqu4mv7fhrttO12H37mBfTw452cH9XfpVR5pia80YGx1SGPiy,1,0.009547%
zfIxUe8xSEggDdceOT5j76VpMTckki9seRspzqBleoLY2B61NaOOG2veVIuVXDgOu7gkg48v6qJL5FiIOA7MABkdcbtTsKH9EYXFtq3ac3bII,1,0.009547%
zbimPh,1,0.009547%
zbiN1PeXTZyPjyGuS,1,0.009547%
zapOPfyY34U4L1jiT,1,0.009547%
zWe0q6bWr,1,0.009547%
zWWXkuNOv3Jm05xEnMd2jP2G,1,0.009547%
zWUVzV,1,0.009547%
zQrGT4VofyapZrz2,1,0.009547%
zQG9Cuvey,1,0.009547%
zPcfzDXzoNeJ7N,1,0.009547%
zPcfzDXznr6Me3b,1,0.009547%
zOO0OPeJbmN7hvNyDt8BjFcPVsryqUI8RVv,1,0.009547%
zLjJuILewXUUltXtprVpzEHViCDzcrYIZQennXRPah,1,0.009547%
zLiX10yf,1,0.009547%
zL,1,0.009547%
zKfoQaFRLxJll,1,0.009547%
zI,1,0.009547%
zG0vOJOIWvpJIZ5YEwIXkAYj0oVH4L0O,1,0.009547%
zFqVxEC8cQH,1,0.009547%
z9VH7qbefc4A3H8Ufuqu4ntLWeSUHPKg8,1,0.009547%
z9LAVsbAMI3K7STMuMD4AknyOK697QeKouEuHpr3aW9dStpbjrI,1,0.009547%
z7hschBMlzj5utXPLkTjUtnS8vS2ZrHCna358,1,0.009547%
z61bU,1,0.009547%
z619oP4ZfVEdL,1,0.009547%
z5pp8ruP,1,0.009547%
z51I5uXshnHlkV53ziioiay0,1,0.009547%
z4d3vD7s05rCKmichk55nRwyCMjs9tt,1,0.009547%
z1LTYnktbnmUdFJ61n7jUL7TrSS,1,0.009547%
z1,1,0.009547%
z02ljw69yeXD,1,0.009547%
yzWBeWEulytmW1PNHnxjJ,1,0.009547%
yyMQR8CKjxOCeV9mpbFE6nan2RSpLYO5t2JubuV5,1,0.009547%
yy6,1,0.009547%
yxXLAn3O4JIPq9coHx8K4Yumzvzbxj9CNHb8hJByfEmtT7KldeOrTDd0xyhgPHuE,1,0.009547%
ywyopGorlFYDxqHw7dobAxOwDQnGPSpVz2tzGyxjlUeNNqpBdodinQQJvzHGMCj,1,0.009547%
ywrv9npOGTJif,1,0.009547%
yw,1,0.009547%
yvCu0EpH8k0l0uR1hl,1,0.009547%
ytweNrMAfqS,1,0.009547%
yte6LIpmlivbWVA6S481PUURuecMOYEY8awranIJCJoHiYeIG1TIOKLcWskbwyFuUgN0zUvEx95heLLsz63McjAOKZ0C0dw91GwAQ779ag6uVlvpZ15gHYmrjhPSpr,1,0.009547%
ytPbFpmuabJwDwxM9xCJ1bVbkoVVijZWFc7nDAMTjHdGM715kbfavdP5Ufs003i,1,0.009547%
yswelXGtXiyRLboc4OW8qqOXatMaaQ2JxvTqAYxSOQ0tV9a0SFJjoXuk0CgJ8qQpI2PSlq,1,0.009547%
ysk,1,0.009547%
yryFlX4A1CVjgedOL1puMXu0Ck1siztdRvoYljhvrmJB0VJWUD5A02ZHMnaF2Lg55ubfPxqPH3etOg5GRvWPhxTtIvuk1TZIkvr15Ume9uWkT7DtKxK564OdqQ2qaiJO0F,1,0.009547%
yrrctirvzzntB4g7giuI8N8U6fq1t2cB5bhB3o22rsvDN89,1,0.009547%
yqm90izi1uOBIB2bSlMEHp8PgRSSFsanVOKtGmms5YtVlzb5I7j9cn08ifpSZeMdLUODfrO3eHN2TjIJGPDrgCsxLottytiKPKgE4O,1,0.009547%
yqT932hTfB3f44uuabJi092BbbLNKmw89lNQ9Q1zS57mUw38axs5CZbBCjpsfTFYnXrgPrt1JBIGQPyKynIIUY2I8NqxluqOqEdzteoyXc2t2gIidYowOUDqxXr126fhUhdQiwZpojFJJu22MFiCR6EACuBLNKSO8adSSQn7RJ,1,0.009547%
yq9bqIjAU,1,0.009547%
yq6TXdIR45Y7,1,0.009547%
yodm8aI4vX6d0,1,0.009547%
yo8dS5Qfh5LzX3PP8AY8t1qamQjDMSSavLh4YpPcoF5mcYzjNdn0X2U,1,0.009547%
ynhi10UDYdtP,1,0.009547%
ynVv89yf0ENYT8vT,1,0.009547%
ynVXJ0bWpb9lGSLXVY5CPiFGRSePvZpw3w1wXqWt6Yl,1,0.009547%
ymsxG6M4DE82VfY9cFhv51RQ3dudQMsw92j5lm5V72SceXoSaLWJbG5lW5tZUFwnebOwkx8fH0oovzJ91xFbTqwa3myVIVsjY,1,0.009547%
ymddROyjk,1,0.009547%
ykYWlsfsl87sfhUP2y2qPcyahG3JJ2XT,1,0.009547%
ykMq5ZuhHMRnfyG1StajE1tKSqKeXDqDnHMqjPpv8AhU,1,0.009547%
yk2fEdxHYXWg68Eh1WKLEUi7JdJ05l9fMUNXwSq8yl4j4fuNX4dtr61dotSsXZrdv43,1,0.009547%
yitLKO2uYVls7OVS5RzIHBPNtnOT09Kk6noxjtVlvoILpCzIrwSlZ18skrhgNqGPYu7,1,0.009547%
yiC3IJY48RXG5UaOQxuvKynBFeoYBvJER0Pj5GvP3tGtPdOKblFGAxzit8M29mZzjW5nRVzwdYvfa,1,0.009547%
yi4WmuI4UkgvORlHRjtmup1NHE4uJ1fi7TuwtpdT7QGZNyobc,1,0.009547%
yha4uqYIwz46VW9,1,0.009547%
yhV5AjO4RBuTVLaAm6jUDJLCuscBcKq8Lahf4UAAqDU9yirYTVsq7eF4YI0kHKcZrS2Lwfm8s7DOBtUTiGCNJ8xMMdPlVX2rhCgO1P4lZlwxvWEtbiUn3eNseaCucXACzuAOjH8a6LjmBzvXPb8YvJh0xI340SWxpje4YEed9,1,0.009547%
yhMRH0i8VoPdgMntCwx4ZO,1,0.009547%
yfXbbi280261A2U6maxRlRk5Nshv1s56ADpXIPyVhjjzUv80v8A00VegeJ9OfWOHdR0hLgW7Xdu8Il5ebkLDGcZGcfGuTNL3z0NND,1,0.009547%
yfAV0NL97S2FrdcyfokB7uR0rn,1,0.009547%
yf2kcN,1,0.009547%
yeU,1,0.009547%
ydP47P,1,0.009547%
yceop9mbccxI8BmmXzjwroizlmiO656U0y,1,0.009547%
ya,1,0.009547%
yUOOP,1,0.009547%
yTuOP,1,0.009547%
yT,1,0.009547%
ySCP5xqV7H2MsOqWxOymORR5E8wP4Cm,1,0.009547%
yRJP8A2gJ,1,0.009547%
yQfhkn0pUgtGsmeSz0x4RYJFPdyAd1,1,0.009547%
yQNx86sha27tE8oJJIQnGMMcY,1,0.009547%
yPhR16jH5IcgAH,1,0.009547%
yPX9jNLDSZceoyq5TdRXy83,1,0.009547%
yP8pmTiTjCx4d4m0C0sF1CUQW91aSsVSVjhFZWzsTtkHYkbeXxWmxauenl4Xwea,1,0.009547%
yNye9lvTH7KYWVI7ztGYlTbmNlPUjbJwPWnoEEVvFfx9ojREc5YnBOcfDHX76a1GzkedZIIUjWZg4YxYKcvMchvLzA2NUhCLgZgjuBy86MMfLp,1,0.009547%
yNP4DLL,1,0.009547%
yNP4CrD,1,0.009547%
yNNFfR3GonJyiqfrWZ4ZvIdP12xvbjm7GGUO,1,0.009547%
yN8UoI2M460piULZXBAxv4nxpwElQMeFCG2Nhf4xxSzGhHXNK5TjzFIZSOnWqEMyJynI6UKcbDIR40Kmiky5Lb433o0QvcBFG7EAUwsmWB8fAU,1,0.009547%
yMxY73R,1,0.009547%
yMUk4jfBGxqZJErbgAGmW5SSrkZ8K4FKzoqiFf2cNzESMc2KzF5p5lDKJO8DtWwNozHKPgVWX,1,0.009547%
yLEjmwM1a33JGg7LsDjNX2jQLDYvcsoJx5VB1azS1EJGDzHerCe5SHTUhTBLdapgQ7WI3Vy0uO7mpGp3Jt4FtV3LUdtMqW6wwjmlao1zaXAvU7UZoQMmxWv94qw,1,0.009547%
yEmpz3bDPIMCtpy7YtkJW6OpwiPsVjI,1,0.009547%
yDU1HGehrEjCU3YQn,1,0.009547%
y9efNd0e90eVIbtVDsucLvj41pp0lBF6mVzZr,1,0.009547%
y65,1,0.009547%
y3xkVodPhtJxOvOWAZcLgY7wIO3,1,0.009547%
y1ZhbticF2K486lQ3UWMESY,1,0.009547%
xw51,1,0.009547%
xvFYfqtXVp9oUY55d07Oo8NqiWgRQBsKtt6zvCVx2g5Qc9RtWjxvXPk2kXj3QWKqbi4iGpgSNgZ2q0nkWGJpGIwozXP5e21nV2EUvJEpwTnGaeON2TkdHd,1,0.009547%
xtonBiaQdYm5X1XUYrC3QHfLsAznyVQck,1,0.009547%
xt0v45fQ8T,1,0.009547%
xs5eFHtXPqc8v9SuXke5uUYzOSzMwyST1NUk5uL,1,0.009547%
xrFtzXbIvZO0H7VNI0ptDa3AEF2lwBCV2JVv3Z,1,0.009547%
xrBzOhQIMtu3vgZlYc0gC567E,1,0.009547%
xqtbKYxyFwSMtRFJ8iyGtN3JKil3Y5AollBxUJHAhhBbJkUBceY6,1,0.009547%
xqhluZWjBKEDz3pdrKicsk0TlT,1,0.009547%
xqeGNcFUCDcIJiHfCk77,1,0.009547%
xp,1,0.009547%
xohKjT3WW7kka8m,1,0.009547%
xmjfIJIRu7vVnoVrM0yCx1S3ilY97tQRt8cGrfVLeIx897qAIU8peDB,1,0.009547%
xma57PlXCirnjWyLhpMdN9qpNJlENueb7A8a,1,0.009547%
xlink,1,0.009547%
xj1NU81,1,0.009547%
xhVNqaCK8dfWrMVsyMw3zQoidsUKCjqFhO2h6S6JG5aJOyjKgHmPRv35pdjcK2npbtK,1,0.009547%
xfo40rV5FzzBj19apyNq7E7VmY32SFeXGx2pUSrEMLsKG9GM0Aajg6,1,0.009547%
xfkKbNvgisZxIUbiC,1,0.009547%
xfV4hIySLhuUCPlXuqQBgf2PWpEMEclw0ilMOpB9CB6etGxe5Xw6TcTQtJPrl,1,0.009547%
xfGtLe2pGqzQQdktwIRy4OcZzn4EnH0FUsWmTSwTvM8ffwIxyklm5R0PlvmpUhtFM,1,0.009547%
xeRn,1,0.009547%
xcj7wabkkgIPdJ,1,0.009547%
xc7feajT3cDgHkGR5ov7q64Hn5HZZXUzugy8iEf453qI,1,0.009547%
xZwmhVhxBourcPavNpGuafcaffQHEkE6crDyPqD4EbGq013xkpK1wc7i06YKGaBruPCn5NPGHEnC,1,0.009547%
xZAfwqNLptygPOUXHrVrHHFdTyCWOGFUUnPIBkjw28fhSHMMbYCE4GwLMfxNbxo5Z2iqfTJ8ZM0H,1,0.009547%
xVmHUfOj4j,1,0.009547%
xUIdj9Qo,1,0.009547%
xTVJdQ,1,0.009547%
xT,1,0.009547%
xR35uVSM7eG,1,0.009547%
xNIrtRVSyOX53kLt5k5J,1,0.009547%
xKg5Lc,1,0.009547%
xH8zZO,1,0.009547%
xCKhS6Ld7jtE2,1,0.009547%
xCGQTXVwNo8Yrn,1,0.009547%
xBFZhlsbSG2itwRg4EwJY,1,0.009547%
xAAbAQADAQEBAQEAAAAAAAAAAAAAAQIDBAUGB,1,0.009547%
xA64H0,1,0.009547%
x9DhjCWlSm6X,1,0.009547%
x93pTv7HOOKrnVpbwrc2QWbO,1,0.009547%
x8KfnV7g9sgZc4Azsdsk7H4UxWyti0uOO47S0fspUbMThtwR4,1,0.009547%
x7,1,0.009547%
x2qNrlkywIy94OcqoPQ1QDzQoxlK8o513HTDY,1,0.009547%
x1LhmNeS81SeZQQcLG,1,0.009547%
wzTGry9vw9IAf8ABurY,1,0.009547%
wwyRjJVdxzH6ipPY2ljcoGCPDIuUIyQrY8fWpttLZR3HJzxEPCUYAjmY5G,1,0.009547%
wuDDPy4GcV08Ig3en3VwmkAqwdGGDUSG,1,0.009547%
wt0IadiAqftrHUPhGmPzZ2,1,0.009547%
wsNJ0a81OYNb4ihGDJK,1,0.009547%
ws,1,0.009547%
wrZPbR2,1,0.009547%
wrP3dndylRLKQD9oCtxdSR315LLKRGxO2W2,1,0.009547%
wrDEsb288j9C7TMCT8BtVHpkQXiW8uGDIiZVCR1J22,1,0.009547%
wqXHbyK6QogUEBmOd8BDt8e8KlTe6maOVRgKp2YdNjgjbAOwpcEhnhiBbMpZmceGCAR9w,1,0.009547%
wqL3qi8OXcS3t5zt1bO9ZPexrYj8Z2oiWHVAQsobfzNW,1,0.009547%
wqHp36XT5H5iAygkHc52I,1,0.009547%
wpxmqtkUatGuS,1,0.009547%
wotdSCOMSSsEfJDA9SQdsDyxikgMaCquQyBQD99PySRCKJkcF1yCAuPgc,1,0.009547%
wnSzfald8Rz4zbgxxjHV2G5,1,0.009547%
wmfuFGHNkySj3S33vjyf8AgMuOEE2l6f1VkG2sbq60,1,0.009547%
wlcL,1,0.009547%
wjOSq,1,0.009547%
whZX2gRXBl5LwoGSUHArTvw,1,0.009547%
wgLAdBRypPJhVyCdsVlP3pWzli,1,0.009547%
wf76tna3cLLCqQyjBZQMEsCTnb,1,0.009547%
wf2c6UrXpOowxwqXklmvVCqo3JJK4AHWsZajGtjeOlm1Z5ts,1,0.009547%
wew,1,0.009547%
wbKUH4cprDL,1,0.009547%
wb3VJO0Y,1,0.009547%
wZ,1,0.009547%
wTuu1L1rXrnVCqu5Eajp51j7Cz92uO1WbC46VYrKWGIwT61aXqYyST2LLRLWS8uCiKcc3Wt6lrBYW6pNHz7YABIyazfCepWVnCInADjxNXb6il9rcEcbAwwIWb4mss2KOWPZJWjbT6jJp5KeJtSXDTpl9aWumCyaW5jPOrDIDkADPxocQWemWUMc0CYVmwcyE5FUus6jbJHJH26IWXoWrJ8Q8Ry3FnBFG7FUHebwzXF,1,0.009547%
wR,1,0.009547%
wPj8q8NZZ9N1Sx3cJf0,1,0.009547%
wPcH,1,0.009547%
wPbczHFulyWN2bqJSVJ3ArPXkiSgMBvXWbmCLU9PwwBJX765dr,1,0.009547%
wPaaM8A6uPO2P4ivNl5p876S2po0YhjuUt2XJ5izKzAj0wh8fEV3bj,1,0.009547%
wOcikaXdvawOFf9FPs488ZG,1,0.009547%
wOcH,1,0.009547%
wO,1,0.009547%
wM,1,0.009547%
wGaszaYOzI8aFAvjNCjYNxlXIbOc4p5527PlyT4VFzRjaskzRxTJKzd0qfsn9,1,0.009547%
wFad,1,0.009547%
wDzd6,1,0.009547%
wDzNbf0Yrk9pPyofX,1,0.009547%
wDzDff,1,0.009547%
wDuLhv,1,0.009547%
wDovq,1,0.009547%
wDoK,1,0.009547%
wDo44vPTh,1,0.009547%
wDnCL,1,0.009547%
wDl1C1b8lj2i2ls01lfcPaiyj,1,0.009547%
wDkoccD,1,0.009547%
wDek,1,0.009547%
wDe08cbI8fZy8zK3XAAwD88fdVhFbmdFManZweQg55SR,1,0.009547%
wDaRwv,1,0.009547%
wDaBC2gaRp09sEEl2zKXkbYYAIPl41i9F0976zaLVL20so8mR37HtJcn1JGPlVXxRpEthNDP28yWUsTNBJOBzNjboOmcjFcy6bp077V9kdsvaLqU49ssz,1,0.009547%
wDZSf6ppBE46xv9DWkYmEsrLee5DDvHPxpo3EZGCAPhVS7S5xytn4UBHdMO7DM3wQ1skc8p2WL3K7YkIx456Ul73K4Mmf8ARquaC7BwbaYHy5D,1,0.009547%
wDWJD2jOrAFdw,1,0.009547%
wDPT,1,0.009547%
wDPNp,1,0.009547%
wDMP,1,0.009547%
wDKk,1,0.009547%
wDIs1Af3N8R2Lk8tteRXJ26B0IJ,1,0.009547%
wD9a5N7d,1,0.009547%
wD6deYGY,1,0.009547%
wD4Y,1,0.009547%
wD2k,1,0.009547%
wD2dbj,1,0.009547%
wD262H,1,0.009547%
wD1,1,0.009547%
wD0,1,0.009547%
wCyf6VpEwk0THu1x1zTMl3tiorRT5wY2z6028cwG8Z,1,0.009547%
wCy9MeyLTF0,1,0.009547%
wCxBqqonYtIuI,1,0.009547%
wCx3X,1,0.009547%
wCwzSE07Rr9TuzzqT,1,0.009547%
wCrUT2CXN,1,0.009547%
wCqc,1,0.009547%
wCoK0vGcw9xtEAwRAn80Vw9JwxlqpqSTp7fLc,1,0.009547%
wCnzhnsubPaT82P4vu8ma,1,0.009547%
wCmai8maXnX9N7LfViotIt9o41CgegFc94gLSydpysGRgTt0FdD1eaJNNglAXmaJTgdc4rC6gJGhmJBUHdj519Fomnji16I,1,0.009547%
wClSWRYMPGCrBgfHappj7kbrV7tYLbkCm3CY,1,0.009547%
wCep5bFChmhX1x4YY6V0P8AJs,1,0.009547%
wCebP8Apkr6Tata,1,0.009547%
wCdZo7WFc56sBWf9ikkV3oksLckawkF8dW,1,0.009547%
wCbVk90ZuaNmUjb0zuRUBIlUDIyaaVh3fMZRHfZRt50KmRnB8KFPtF3sWjAnrW30O0aPSopYYlYSsCzMOmOlYmxTtJo0xkswArosXNCiWnPHjk5OXfbHXbb039TTkzJlVrkkMKpbwlFBGDuWOc978fuNVvZSTyiJd1Zhhjt,1,0.009547%
wCZbf8ApJq3f5B,1,0.009547%
wCXVTxj,1,0.009547%
wCUn,1,0.009547%
wCKSf1fL4EVU8XcNPoQg12O7DspC3EQP2l867re23520yaykJVZY8K4G6N4MPUHBrh2q6pa2fvmka80guYWaJwwwCem340sc5SFmxqLteZz6Odre6urez5gbiQMpQ7Bd81YyyW0k1tFEgRYs8xx1PmapYQ8OuraQuGRu6h69a6Jwjw9bvPIl4glVl39M10SaW5iabh1oJbC3uLaZX7NeRgDuMVzn2qYtr2a7hTCzHmdQNubbNaCOOXRdUkWzkbOcch,1,0.009547%
wCH9X,1,0.009547%
wCGPpWc1SF3cu4GPAeFW,1,0.009547%
wCEOaE0bvAhRm5uYryg7A7kH4bGnCTgTq2S3dJI,1,0.009547%
wCDw,1,0.009547%
wCDCBWztSxE2OlTFgAYsSAB4k1Nghtiu9zAPjIK6Z58cNpNIww6HPmXdjg2vkmykkjYCtbwTpsXZ,1,0.009547%
wCBtZ4e0xtV4O0C6lazh5pJNPi7TPIM97l5vvr558SwxW3EeqW8CCOKK8mSNB0VQ5AA,1,0.009547%
wC9UHWuDdd0iyN7qWkTW8POELsynvHp0Oax,1,0.009547%
wC8VzyidcJDi8OhSOf3n5Y,1,0.009547%
wC6mu,1,0.009547%
wC6PpfYfS5V07V3F,1,0.009547%
wC5y,1,0.009547%
wC2P81avNI0uCPTri7usBFUsSfDAqq4XjZ9MlIGR2x,1,0.009547%
wBzF,1,0.009547%
wBwZvh,1,0.009547%
wBsHNTJsaKrWCIb7AildCrAYAVFw2NgPiKjYV5yJXEmQV7wzjy,1,0.009547%
wBrCmM83oB,1,0.009547%
wBqfE9tqD6XcaszrOR2TGKMcufDZa3,1,0.009547%
wBpUrxiPtV9CfymtK,1,0.009547%
wBpICB0NZy4pFIf1RGXWo0XZfEUOJNTOnL,1,0.009547%
wBnxfQFHRY59Ryq,1,0.009547%
wBnsP8A84P,1,0.009547%
wBnYQRSDCKmAcetMarye8qkbq4RACQcjO,1,0.009547%
wBnIyfQ4rovCujw9l73cyZc7isFrxU63qBT7PvMmPhzGvlvaCn2NerP1j,1,0.009547%
wBn0P8A84P,1,0.009547%
wBlUMM,1,0.009547%
wBkv4CvLzpvJFM5eoTkoqnQyNC0jkC,1,0.009547%
wBjxtP,1,0.009547%
wBjc,1,0.009547%
wBe0hG0fTYLe7gOVvknZZMj0G1CnfzFKKs0ba0b,1,0.009547%
wBdSNXgaWAsiksPLc1z7WYua6K8pXzzXp6DV4tRiTXPmfK9d6Jm6ZqZY5J9qez8mvJl1xZ7R,1,0.009547%
wBcTfybf,1,0.009547%
wBXn9pFrcsMgJL,1,0.009547%
wBWkALO,1,0.009547%
wBVSvF293yclwvuzMtxNcxWckGn2,1,0.009547%
wBV0n86Oj8Dn,1,0.009547%
wBTMpCh95Cg6tknIHwz,1,0.009547%
wBNFXbvabLPD7POIJrWWSGdNPmaN42KspCHBBG4rh,1,0.009547%
wBKlwQXjJzJbXDL5iMkVn2G0cxfi,1,0.009547%
wBK9L,1,0.009547%
wBI8bssW2UAwMeG,1,0.009547%
wBEuKP84Q,1,0.009547%
wBCUhI6anbken2qcca0XUY48b2df1E5PUaRylz,1,0.009547%
wBBmvFXAdtcywzcSaxJ2lxcu0zO53LMck,1,0.009547%
wB6X,1,0.009547%
wB6Rc,1,0.009547%
wB5OGv,1,0.009547%
wB4,1,0.009547%
wB0fqftDpMy9nNMu1,1,0.009547%
wAzW39GK,1,0.009547%
wAz3H8w186a,1,0.009547%
wAxRgb3L5O,1,0.009547%
wAvDiS2904e4QhkV7gSvqNyoO8ahTHHn480n,1,0.009547%
wAuhR,1,0.009547%
wAtuv6Q14VHWvdX5Gn8BVh,1,0.009547%
wAsb,1,0.009547%
wArPhL,1,0.009547%
wAr64,1,0.009547%
wApcZ9vPFn,1,0.009547%
wAnj,1,0.009547%
wAlu9s49R1CS6mQ36RARIwx,1,0.009547%
wAlLFBSVrlL183X7FVDYJLez2nv1upiVyHYPyvyKWbHdzsFPUVENhE1lZ6lFqdo0F3IyRsqyfqnDE5QYAJH1qNfXr28nEGpYKQafazRCQjbt5sxIg8z3yceQp,1,0.009547%
wAc1h7w3KArJMBj1rsgm92zzpbOkDRNW17hq,1,0.009547%
wAb5mpQxuws5riKKXu9n9jLeY2x546dKp17S2upRjCB8HarXSE1BomjtpS0alnI8NsGosjSxyTJcQh,1,0.009547%
wAaR26f8tnniWEWNmjR,1,0.009547%
wAaQt1YIe5EyZHhIf2EUSXKlTy3Cb,1,0.009547%
wAZfL4VgPaTZa9pnFAudcWP32ZFnEsXR,1,0.009547%
wAXk,1,0.009547%
wAWp90LNLwRy28KDP8A2YFXMljpDWIkgt7fOOvIK9GOLWRW0l9mfL5NV0Ny,1,0.009547%
wAWarJpXEtk5ybe47jDO2au,1,0.009547%
wAWIhV,1,0.009547%
wAW4U,1,0.009547%
wAUv7f5PotFWPDG,1,0.009547%
wAUVLitlWVXV4n5TnlZRv8AUYqXKIivMLePmPUJbo2PoK6YnHMoJdHvBk5hI,1,0.009547%
wATRHV9NhdnivrNj2eABKvp60iPUtLlspBLqNosjP4zKM55j8eoH1FVYu0j26H3Gdg5K9DkZIOcj5ZqFesba3jlTtRLDJ2hIBxtzHPX9lXUOoaKth2U2q2Jdcsv6RW3xnlGD0zms5quoWk9ncxJeW28TnlEg7xwxHj6,1,0.009547%
wAPm,1,0.009547%
wAN,1,0.009547%
wAKTAY02LnumfOB4GraW5FpFzyMMY2FZ,1,0.009547%
wAIAY3Xwqw4bvDHfe8RZVcAFfEVP4zuba,1,0.009547%
wAGC0PiPXOFZpbSUM8DnBLA4,1,0.009547%
wAFjZTaBp2m3vCmo2YukV,1,0.009547%
wAFLn,1,0.009547%
wACP,1,0.009547%
wAARCAOEAlgDASIAAhEBAxEB,1,0.009547%
wA5tjzBuU7jY4,1,0.009547%
wA5SAkgbu,1,0.009547%
wA3XK,1,0.009547%
wA32EmXcd8g9KOx3sF7GEa1964h,1,0.009547%
wA2P2eU1L2PTyeXH32NvPbZJwaoONLmKHhS9g5x2j8igf6Y,1,0.009547%
